0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
80,8,976.4,1,107,False
84,21,4423.7,4,3240,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
90.52631578947368,172,6329629.69,11,4898,False
90,153,2193659.32,2,111817.4,False
86.20689655172414,25,3364.98,0,0.0,False
88.57142857142857,31,480310.45,2,63932.8,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,10,4303,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
97.6470588235294,166,6327924.96,0,0.0,False
90,153,2194642.75,2,111817.4,False
65.78947368421052,25,3497.98,0,0.0,False
63.63636363636363,14,34407.9,0,0.0,False
0.0,0,0.0,0,0.0,False
100,5,859.64,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
79.41176470588235,27,4965.2,5,3359,False
0.0,0,0.0,0,0.0,False
82.3529411764706,28,5345.2,5,3363,False
0.0,0,0.0,0,0.0,False
83.33333333333333,30,5427.2,5,3357,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
0.0,0,0.0,0,0.0,False
